season_end_year,team_abbr,prior_roster_transition_player_count,prior_roster_returning_player_count,prior_roster_incoming_player_count,prior_roster_new_player_count,prior_roster_player_match_rate,prior_roster_continuity_minutes_share,prior_roster_incoming_minutes_share,prior_roster_minutes_covered,prior_roster_expected_net_rating,prior_roster_expected_off_rating,prior_roster_expected_def_rating,prior_roster_top8_expected_net_rating,prior_roster_top8_expected_off_rating,prior_roster_top8_expected_def_rating,prior_roster_top8_projection_wins,roster_feature_source
2024,UTA,18.0,9.0,6.0,3.0,0.8333333333333334,0.7372022638327174,0.2627977361672825,12798.943333333335,0.4771926875213396,114.45160329641794,113.99129971146056,0.8944498339754616,115.11064795228356,114.23263833236122,43.41501455173375,season-level roster proxy
2024,WAS,18.0,5.0,10.0,3.0,0.8333333333333334,0.464804891543599,0.535195108456401,15919.991666666667,-1.6039428936049487,111.04254859848649,112.65183344421767,-1.111396756642076,111.75537142006958,112.86676817671164,37.9992287570664,season-level roster proxy
2025,ATL,18.0,8.0,7.0,3.0,0.8333333333333334,0.5064204373103308,0.4935795626896692,17615.103333333333,-0.08042599239175634,114.57783594230028,114.67955648287429,0.33433933519948383,115.36234768372225,115.05480798598018,41.90271620503861,season-level roster proxy
2025,BOS,17.0,14.0,1.0,2.0,0.8823529411764706,0.947864253368918,0.05213574663108201,20112.911666666667,10.056126060647442,120.23428602704385,110.1795538719862,11.428260710283228,121.34292787383416,109.92875492503283,71.85630391776472,season-level roster proxy
2025,BRK,20.0,9.0,6.0,5.0,0.75,0.5905666718563636,0.4094333281436362,14708.630000000003,-3.167222508146577,110.96183776689828,114.14456063095835,-2.317628690051695,111.77941035283041,114.11429155845886,34.742402536860425,season-level roster proxy
2025,CHI,20.0,8.0,8.0,4.0,0.8,0.5217867095234586,0.47821329047654143,20985.653333333332,-0.9614209930085571,113.35086934788467,114.34575755404963,-1.100444107148749,113.4031694281028,114.54070102759698,38.02880091069838,season-level roster proxy
2025,CHO,22.0,8.0,9.0,5.0,0.7727272727272727,0.6467688303124008,0.35323116968759904,16458.126666666667,-4.974472732619629,111.03136937618254,116.01596882836807,-4.886924113570264,111.56920566690839,116.46459237799931,27.805304893360287,season-level roster proxy
2025,CLE,18.0,12.0,3.0,3.0,0.8333333333333334,0.8684310953653565,0.1315689046346433,17809.85666666667,2.6699872654786474,113.5506754873752,110.87727736719572,3.7883187441082846,114.37588573559208,110.57903626836212,51.228460609092366,season-level roster proxy
2025,DAL,19.0,9.0,8.0,2.0,0.8947368421052632,0.48096981047458787,0.5190301895254124,22290.67833333333,1.2026017676895882,114.80340164614404,113.60175010376162,1.4387451086400302,115.98089649483387,114.53511410387333,44.884611793328084,season-level roster proxy
2025,DEN,17.0,11.0,2.0,4.0,0.7647058823529411,0.8447315573150679,0.15526844268493234,16916.304999999997,4.476727354663643,116.222662592885,111.73536816501401,6.062496266787692,117.55311289989149,111.47839432855967,57.36873992032677,season-level roster proxy
2025,DET,19.0,7.0,7.0,5.0,0.7368421052631579,0.518762531856372,0.48123746814362806,23266.538333333334,-2.3459068363056153,112.49075978427675,114.86385430635973,-1.8890293705121666,113.39406386931933,115.32028863106221,35.89962069961715,season-level roster proxy
2025,GSW,17.0,10.0,4.0,3.0,0.8235294117647058,0.7168439643085939,0.283156035691406,17030.056666666667,2.969118863765769,115.58279627959742,112.61634176398317,3.4744716132681597,116.1290592393206,112.65640694588707,50.38107335582403,season-level roster proxy
2025,HOU,18.0,13.0,1.0,4.0,0.7777777777777778,0.9423300226069506,0.057669977393049396,20408.914999999997,0.6888756131001249,112.15952905058077,111.48472997380475,0.49476280883699914,112.82303871444046,112.34930138176875,42.3358595838599,season-level roster proxy
2025,IND,19.0,13.0,2.0,4.0,0.7894736842105263,0.918161987186756,0.08183801281324382,18724.896666666667,2.2639444828266964,117.68320046803997,115.42124867088718,3.2268878438810438,118.90165552518036,115.67693593438082,49.712597178478816,season-level roster proxy
2025,LAC,17.0,7.0,8.0,2.0,0.8823529411764706,0.5268752039101762,0.47312479608982394,19866.795,2.580593606903714,116.15275593437862,113.55879388195225,3.979602924892575,117.47867211188542,113.48632168530331,51.744927897209955,season-level roster proxy
2025,LAL,20.0,7.0,8.0,5.0,0.75,0.5367359284039095,0.46326407159609034,17919.786666666667,0.9726093651412517,113.72478347956523,112.74440278864927,0.776345006804088,114.40564396924566,113.62272851718228,43.09613151837104,season-level roster proxy
2025,MEM,19.0,10.0,4.0,5.0,0.7368421052631579,0.6554251821239417,0.34457481787605826,15444.381666666668,-2.355159206222673,109.73924309476509,112.09036120902216,-1.8183943236045732,110.53971227861416,112.35201152855794,36.09033532626765,season-level roster proxy
2025,MIA,19.0,10.0,4.0,5.0,0.7368421052631579,0.7039530430989231,0.29604695690107685,20317.638333333332,-0.30933194089240845,111.27879011200694,111.61297820621049,0.26893028128654706,111.52090442174598,111.29087197413821,41.726111759473675,season-level roster proxy
2025,MIL,19.0,9.0,7.0,3.0,0.8421052631578947,0.6300406113273559,0.3699593886726443,19992.78,0.008357333664119384,115.02031061546552,115.00024212907527,0.3397814147084139,115.7777135227236,115.42493316975248,41.91740981971272,season-level roster proxy
2025,MIN,19.0,10.0,4.0,5.0,0.7368421052631579,0.7086375673253756,0.29136243267462425,19562.33666666667,5.67247467540091,114.69054053017864,109.036437501246,6.031538235943143,114.99094032588567,108.97989471409404,57.28515323704649,season-level roster proxy
2025,NOP,22.0,7.0,9.0,6.0,0.7272727272727273,0.5376143887073072,0.4623856112926929,20275.53,0.5446709736646428,114.30812822977583,113.77680643448862,0.4245152660617052,115.1816082484313,114.78268165580724,42.1461912183666,season-level roster proxy
2025,NYK,19.0,6.0,8.0,5.0,0.7368421052631579,0.5429787854178375,0.45702121458216255,19991.045,2.8043535743128993,114.68020938875384,111.875464230776,3.8327772343602544,115.25308691371728,111.41982855253956,51.34849853277269,season-level roster proxy
2025,OKC,18.0,11.0,2.0,5.0,0.7222222222222222,0.8035719735743609,0.19642802642563884,20041.395000000004,7.440237152486973,117.04541041180016,109.6061658632046,7.691121833960619,117.55516080572473,109.86403897176409,61.76602895169367,season-level roster proxy
2025,ORL,16.0,12.0,2.0,2.0,0.875,0.8983211134527391,0.10167888654726084,17100.32166666667,1.188620759862899,111.48261369937192,110.27896098055852,0.7731892873620388,111.52617884818595,110.73447821882999,43.087611075877504,season-level roster proxy
2025,PHI,23.0,6.0,10.0,7.0,0.6956521739130435,0.42496273702886656,0.5750372629711334,19086.195,3.184569781107933,114.88082933764431,111.7104082994716,3.9267337769691353,116.11509809045621,112.2069218119235,51.60218119781666,season-level roster proxy
2025,PHO,18.0,6.0,8.0,4.0,0.7777777777777778,0.6287178964241656,0.37128210357583424,18991.978333333336,0.050864299111546024,114.41665430325978,114.36579000414824,0.2683692635308336,115.05657044761105,114.78820118408022,41.72459701153325,season-level roster proxy
2025,POR,19.0,15.0,3.0,1.0,0.9473684210526315,0.8439150771672729,0.1560849228327275,21008.79833333333,-8.72484824810304,107.03322161294487,115.76280864548896,-8.66993261924779,107.8190562924149,116.50238616352719,17.591181928030966,season-level roster proxy
2025,SAC,19.0,6.0,8.0,5.0,0.7368421052631579,0.49494154399628415,0.5050584560037157,19301.838333333337,0.39485783003570546,114.14187293731865,113.75415684499133,1.6244103176956097,115.38502704658782,113.76945618692166,45.38590785777815,season-level roster proxy
2025,SAS,18.0,10.0,5.0,3.0,0.8333333333333334,0.6235444231063775,0.3764555768936225,21219.25,-3.1651919915485545,110.16049898873274,113.31907495159662,-3.4207652287707346,110.6816497251639,114.0980719930039,31.763933882319016,season-level roster proxy
2025,TOR,21.0,9.0,7.0,5.0,0.7619047619047619,0.7467237124958808,0.2532762875041191,14965.744999999999,-3.2236955015158504,111.73336773411549,114.96181910756866,-2.6801538868907415,112.71921141524626,115.4091514734177,33.763584505394995,season-level roster proxy
2025,UTA,18.0,10.0,4.0,4.0,0.7777777777777778,0.883777257827056,0.11622274217294407,14700.823333333334,-4.394311395710943,113.51271695213441,117.9114050641608,-4.9320270291547414,113.56242423007515,118.49841481371908,27.683527021282195,season-level roster proxy
2025,WAS,18.0,8.0,5.0,5.0,0.7222222222222222,0.6607215839226601,0.3392784160773397,12335.871666666668,-6.47270548237167,109.53926223021936,116.01615040580161,-7.0250618249767465,109.6082957637956,116.6381639072547,22.032333072562782,season-level roster proxy
2026,ATL,21.0,7.0,12.0,2.0,0.9047619047619048,0.42702556004656733,0.5729744399534326,20775.653333333335,-0.3648275160540478,111.82620146241688,112.16698939752557,-0.7920438147369591,112.76913357623783,113.537337127795,38.86148170021021,season-level roster proxy
2026,BOS,17.0,8.0,5.0,4.0,0.7647058823529411,0.740281578858454,0.25971842114154575,17314.155000000002,6.540461354693119,117.29743830024239,110.7759087001358,7.139679689046095,117.97844886440727,110.86001453788579,60.27713516042446,season-level roster proxy
2026,BRK,20.0,6.0,5.0,9.0,0.55,0.5542905835592741,0.4457094164407259,13630.663333333334,-5.08556228249102,109.16120225501376,114.26638877198201,-4.938159594031636,109.35354511315836,114.3124474954596,27.66696909611458,season-level roster proxy
2026,CHI,20.0,6.0,11.0,3.0,0.85,0.45021228244673406,0.5497877175532659,17877.518333333333,-2.6042125720096685,111.53587930875193,114.13263912189156,-3.0206421517870723,111.88246402317515,114.88586998075877,32.844266190174906,season-level roster proxy
2026,CHO,19.0,8.0,7.0,4.0,0.7894736842105263,0.6644976511822774,0.33550234881772273,14488.139999999998,-5.296356594658343,107.97343981583099,113.22802850009273,-5.741642081797811,107.56596450430051,113.25482680870935,25.49756637914591,season-level roster proxy
2026,CLE,22.0,10.0,8.0,4.0,0.8181818181818182,0.5617508736542255,0.43824912634577445,20896.425,5.993556625116497,116.45372901505083,110.46431278715536,7.344363629970536,117.75292303117918,110.40562850997281,60.82978180092044,season-level roster proxy
2026,DAL,19.0,9.0,5.0,5.0,0.7368421052631579,0.7964816926300576,0.2035183073699424,15267.758333333335,-2.104613611144618,111.35596196996829,113.4725934444644,-2.5576166960815736,111.88729503697039,114.45974265223444,34.09443492057975,season-level roster proxy
2026,DEN,19.0,10.0,7.0,2.0,0.8947368421052632,0.5867799112960382,0.4132200887039618,23772.331666666665,0.4501437981227335,115.29000065131738,114.8346774496037,1.9489313189492437,117.42276973654683,115.46115257683707,46.26211456116296,season-level roster proxy
2026,DET,19.0,11.0,7.0,1.0,0.9473684210526315,0.614161537676393,0.38583846232360697,19790.553333333333,1.051709148775695,112.6208385532761,111.59665958472442,2.838873915076586,114.21525982276256,111.39639403962181,48.664959570706785,season-level roster proxy
2026,GSW,19.0,9.0,7.0,3.0,0.8421052631578947,0.7226507205203577,0.27734927947964216,16566.036666666667,4.747483837916573,114.34740571623347,109.60116509460822,5.493677644403664,115.0719462941508,109.57408446125325,55.83292963988989,season-level roster proxy
2026,HOU,16.0,9.0,7.0,0.0,1.0,0.6451711485457279,0.354828851454272,17020.88666666667,4.435328271186812,113.85455952549279,109.42315888948988,5.121371911422811,114.90090569460642,109.78899593001027,54.82770416084159,season-level roster proxy
2026,IND,21.0,10.0,7.0,4.0,0.8095238095238095,0.6280877175876669,0.371912282412333,18614.815000000002,1.6084264961358283,112.65545564111164,111.02079748487067,2.0891582081505624,113.06351861200282,110.95299606685124,46.64072716200652,season-level roster proxy
2026,LAC,20.0,7.0,8.0,5.0,0.75,0.392802532379506,0.6071974676204941,20443.486666666664,3.22578422695672,114.63095143913809,111.42668738339809,3.1779677423652104,114.94370969460842,111.79284806311401,49.58051290438607,season-level roster proxy
2026,LAL,18.0,9.0,7.0,2.0,0.8888888888888888,0.6616149305862955,0.33838506941370455,19070.56166666667,0.3205676689997854,113.23499645221075,112.8985593240262,1.1057019373971386,114.26523115622587,113.14909435695013,43.98539523097227,season-level roster proxy
2026,MEM,25.0,9.0,6.0,10.0,0.6,0.7981612689414369,0.2018387310585632,15683.098333333332,2.624459271918952,113.14997989874239,110.50322642454049,4.565049365427911,114.92324064241346,110.33356594031703,53.32563328665536,season-level roster proxy
2026,MIA,17.0,10.0,3.0,4.0,0.7647058823529411,0.8166691068432501,0.18333089315674983,17587.525,0.8838062016495591,111.55239605913852,110.66803193361962,0.877655885492928,111.84022713091065,110.96257124541772,43.3696708908309,season-level roster proxy
2026,MIL,20.0,11.0,5.0,4.0,0.8,0.7417828796169136,0.2582171203830863,20542.628333333334,1.4948863813840114,112.88211923060479,111.42041891426258,1.7488303346621878,113.75477916477229,112.04356427205286,45.72184190358791,season-level roster proxy
2026,MIN,19.0,11.0,6.0,2.0,0.8947368421052632,0.7723968216079033,0.22760317839209682,21847.315,2.6091036968768626,113.39711276496296,110.78802097649071,4.277816859394424,114.66584422301922,110.3880273636248,52.550105520364944,season-level roster proxy
2026,NOP,18.0,7.0,5.0,6.0,0.6666666666666666,0.6793514706722917,0.32064852932770843,12421.643333333332,-7.761006326860134,108.4971143780493,116.26875134342131,-8.429378018131617,108.48992924392044,116.93138474268014,18.240679351044633,season-level roster proxy
2026,NYK,18.0,12.0,5.0,1.0,0.9444444444444444,0.7832801853489206,0.21671981465107923,21391.006666666668,2.5873994008697108,115.38525399770808,112.81980922823954,3.424452745545626,116.93031709575325,113.52942431335231,50.24602241297319,season-level roster proxy
2026,OKC,18.0,13.0,1.0,4.0,0.7777777777777778,0.9688355196522953,0.03116448034770458,18989.300000000003,13.170790901542798,118.81404327700335,105.64050216876521,13.430611881928492,119.41533541328349,105.98884636825619,77.26265208120694,season-level roster proxy
2026,ORL,18.0,11.0,4.0,3.0,0.8333333333333334,0.8868884972071334,0.11311150279286686,17895.291666666664,-0.08915776263309479,108.67837205782715,108.75999220465349,0.8765172511258511,109.55555132186815,108.6674080901519,43.3665965780398,season-level roster proxy
2026,PHI,20.0,10.0,7.0,3.0,0.85,0.6859007168027791,0.314099283197221,17782.901666666665,-5.239673718415471,109.00842501237848,114.26236745577985,-5.0828547894936955,110.38847519568095,115.49893403849899,27.27629206836702,season-level roster proxy
2026,PHO,19.0,6.0,7.0,6.0,0.6842105263157895,0.46583293273233206,0.5341670672676677,19519.283333333336,-1.378697484624179,112.33597933496532,113.74054241233242,-0.5854523563175914,112.88217631939825,113.50631467658626,39.419278637942504,season-level roster proxy
2026,POR,19.0,11.0,3.0,5.0,0.7368421052631579,0.7878151523295486,0.2121848476704513,17587.52666666667,-0.8472878884997662,110.98617563811324,111.81414800982056,-0.6786460627515488,111.86280337366857,112.51899090516116,39.16765563057082,season-level roster proxy
2026,SAC,20.0,7.0,10.0,3.0,0.85,0.6415388619136827,0.3584611380863172,20576.851666666666,-0.005834314951485427,114.40951615452025,114.41827726966008,0.9558841427774605,115.61085405671572,114.65793513854477,43.580887185499144,season-level roster proxy
2026,SAS,19.0,10.0,6.0,3.0,0.8421052631578947,0.7690734204175426,0.23092657958245716,19231.32166666667,-1.0952152187841482,113.07121516955888,114.18451087561756,-1.1973860509441068,113.25220199179324,114.47179016655596,37.76705766245091,season-level roster proxy
2026,TOR,18.0,12.0,3.0,3.0,0.8333333333333334,0.887129514598138,0.11287048540186195,16231.465,-4.2569078124905335,108.20708548694363,112.46073405368317,-4.590674554142355,108.00253743495577,112.58692315201293,28.60517870381564,season-level roster proxy
2026,UTA,22.0,10.0,6.0,6.0,0.7272727272727273,0.7118376272037398,0.28816237279626017,17321.785,-6.800767703790343,109.88613755260594,116.66603084882225,-7.129156975973305,110.10806625489857,117.21211939556719,21.751276164872074,season-level roster proxy
2026,WAS,22.0,7.0,8.0,7.0,0.6818181818181818,0.559082354714826,0.440917645285174,18373.548333333332,-7.21298991512164,107.77219368532425,114.99940473301791,-7.850916785002712,107.7883753901001,115.65044848498064,19.802524680492674,season-level roster proxy
